id_ingredient,id_nutrient,value,min,max
255,34,0.0,,
419,34,0.0,,
557,34,0.0,,
255,34,1.0,,
419,34,1.0,,
557,34,1.0,,
255,34,0.0,,
419,34,0.0,,
557,34,0.0,,
255,34,0.0,,
419,34,0.0,,
557,34,0.0,,
255,34,0.0,,
419,34,0.0,,
557,34,0.0,,
255,34,0.0,,
419,34,0.0,,
557,34,0.0,,
255,34,0.0,,
419,34,0.0,,
557,34,0.0,,
255,34,0.0,,
419,34,0.0,,
557,34,0.0,,
255,34,0.0,,
419,34,0.0,,
557,34,0.0,,
255,34,0.0,,
419,34,0.0,,
557,34,0.0,,
255,34,0.0,,
419,34,0.0,,
557,34,0.0,,
255,34,0.0,,
419,34,0.0,,
557,34,0.0,,
255,34,0.0,,
419,34,0.0,,
557,34,0.0,,
255,34,0.0,,
419,34,0.0,,
557,34,0.0,,
255,34,0.0,,
419,34,0.0,,
557,34,0.0,,
255,34,0.0,,
419,34,0.0,,
557,34,0.0,,
255,34,0.0,,
419,34,0.0,,
557,34,0.0,,
255,34,0.0,,
419,34,0.0,,
557,34,0.0,,
255,34,0.0,,
419,34,0.0,,
557,34,0.0,,
255,34,0.0,,
419,34,0.0,,
557,34,0.0,,
255,34,0.0,,
419,34,0.0,,
557,34,0.0,,
255,34,0.0,,
419,34,0.0,,
557,34,0.0,,
255,34,0.0,,
419,34,0.0,,
557,34,0.0,,
255,34,0.0,,
419,34,0.0,,
557,34,0.0,,
255,34,0.0,,
419,34,0.0,,
557,34,0.0,,
255,34,0.0,,
419,34,0.0,,
557,34,0.0,,
255,34,0.0,,
419,34,0.0,,
557,34,0.0,,
255,34,0.0,,
419,34,0.0,,
557,34,0.0,,
255,34,0.0,,
419,34,0.0,,
557,34,0.0,,
255,34,41.0,,
419,34,41.0,,
557,34,41.0,,
255,34,0.0,,
419,34,0.0,,
557,34,0.0,,
255,34,0.0,,
419,34,0.0,,
557,34,0.0,,
255,34,0.0,,
419,34,0.0,,
557,34,0.0,,
255,34,0.0,,
419,34,0.0,,
557,34,0.0,,
255,34,0.0,,
419,34,0.0,,
557,34,0.0,,
255,34,0.0,,
419,34,0.0,,
557,34,0.0,,
255,34,0.0,,
419,34,0.0,,
557,34,0.0,,
255,34,15.0,,
419,34,15.0,,
557,34,15.0,,
255,34,22.0,,
419,34,22.0,,
557,34,22.0,,
255,34,0.0,,
419,34,0.0,,
557,34,0.0,,
255,34,0.0,,
419,34,0.0,,
557,34,0.0,,
255,34,0.0,,
419,34,0.0,,
557,34,0.0,,
255,34,0.0,,
419,34,0.0,,
557,34,0.0,,
330,34,0.0,,
330,34,0.0,,
330,34,0.0,,
330,34,0.0,,
330,34,0.0,,
330,34,0.0,,
330,34,0.0,,
330,34,0.0,,
330,34,0.0,,
330,34,0.0,,
330,34,0.0,,
330,34,0.0,,
330,34,0.0,,
330,34,0.0,,
330,34,0.0,,
330,34,0.0,,
330,34,0.0,,
330,34,0.0,,
330,34,0.0,,
330,34,0.0,,
330,34,0.0,,
330,34,0.0,,
330,34,0.0,,
330,34,49.0,,
330,34,0.0,,
330,34,23.0,,
330,34,3.0,,
330,34,4.0,,
330,34,0.0,,
330,34,0.0,,
330,34,0.0,,
330,34,300.0,,
330,34,34.0,,
330,34,131.0,,
330,34,1.0,,
330,34,0.0,,
330,34,0.0,,
330,34,1.0,,
330,34,0.0,,
330,34,0.0,,
330,34,0.0,,
330,34,0.0,,
330,34,0.0,,
330,34,0.0,,
330,34,241.0,,
330,34,0.0,,
330,34,0.0,,
330,34,0.0,,
330,34,2.0,,
330,34,0.0,,
330,34,0.0,,
330,34,0.0,,
330,34,0.0,,
330,34,66.0,,
330,34,0.0,,
330,34,0.0,,
330,34,0.0,,
330,34,0.0,,
330,34,0.0,,
330,34,0.0,,
190,34,0.0,,
281,34,0.0,,
283,34,28.0,,
595,34,28.0,,
283,34,0.0,,
595,34,0.0,,
283,34,0.0,,
595,34,0.0,,
283,34,0.0,,
595,34,0.0,,
283,34,0.0,,
595,34,0.0,,
283,34,0.0,,
595,34,0.0,,
283,34,31.0,,
595,34,31.0,,
283,34,0.0,,
595,34,0.0,,
283,34,6.0,,
595,34,6.0,,
283,34,0.0,,
595,34,0.0,,
283,34,0.0,,
595,34,0.0,,
283,34,0.0,,
595,34,0.0,,
283,34,0.0,,
595,34,0.0,,
283,34,0.0,,
595,34,0.0,,
283,34,0.0,,
595,34,0.0,,
283,34,0.0,,
595,34,0.0,,
283,34,118.0,,
595,34,118.0,,
283,34,30.0,,
595,34,30.0,,
283,34,0.0,,
595,34,0.0,,
283,34,18.0,,
595,34,18.0,,
283,34,0.0,,
595,34,0.0,,
283,34,0.0,,
595,34,0.0,,
283,34,0.0,,
595,34,0.0,,
283,34,0.0,,
595,34,0.0,,
283,34,0.0,,
595,34,0.0,,
283,34,91.0,,
595,34,91.0,,
283,34,0.0,,
595,34,0.0,,
283,34,0.0,,
595,34,0.0,,
283,34,0.0,,
595,34,0.0,,
283,34,0.0,,
595,34,0.0,,
283,34,8.0,,
595,34,8.0,,
283,34,0.0,,
595,34,0.0,,
283,34,0.0,,
595,34,0.0,,
283,34,0.0,,
595,34,0.0,,
283,34,0.0,,
595,34,0.0,,
283,34,0.0,,
595,34,0.0,,
283,34,0.0,,
595,34,0.0,,
283,34,0.0,,
595,34,0.0,,
283,34,0.0,,
595,34,0.0,,
283,34,0.0,,
595,34,0.0,,
283,34,0.0,,
595,34,0.0,,
283,34,0.0,,
595,34,0.0,,
283,34,0.0,,
595,34,0.0,,
283,34,0.0,,
595,34,0.0,,
283,34,0.0,,
595,34,0.0,,
283,34,1.0,,
595,34,1.0,,
283,34,3.0,,
595,34,3.0,,
283,34,0.0,,
595,34,0.0,,
283,34,4.0,,
595,34,4.0,,
283,34,0.0,,
595,34,0.0,,
283,34,0.0,,
595,34,0.0,,
283,34,0.0,,
595,34,0.0,,
283,34,0.0,,
595,34,0.0,,
283,34,0.0,,
595,34,0.0,,
283,34,0.0,,
595,34,0.0,,
283,34,0.0,,
595,34,0.0,,
283,34,0.0,,
595,34,0.0,,
283,34,0.0,,
595,34,0.0,,
283,34,0.0,,
595,34,0.0,,
283,34,0.0,,
595,34,0.0,,
283,34,8.0,,
595,34,8.0,,
283,34,0.0,,
595,34,0.0,,
283,34,8.0,,
595,34,8.0,,
283,34,28.0,,
595,34,28.0,,
283,34,0.0,,
595,34,0.0,,
283,34,1.0,,
595,34,1.0,,
283,34,0.0,,
595,34,0.0,,
283,34,0.0,,
595,34,0.0,,
283,34,101.0,,
595,34,101.0,,
283,34,103.0,,
595,34,103.0,,
283,34,0.0,,
595,34,0.0,,
283,34,0.0,,
595,34,0.0,,
283,34,0.0,,
595,34,0.0,,
283,34,0.0,,
595,34,0.0,,
283,34,0.0,,
595,34,0.0,,
283,34,0.0,,
595,34,0.0,,
283,34,0.0,,
595,34,0.0,,
283,34,0.0,,
595,34,0.0,,
283,34,0.0,,
595,34,0.0,,
283,34,0.0,,
595,34,0.0,,
283,34,22.0,,
595,34,22.0,,
283,34,0.0,,
595,34,0.0,,
283,34,0.0,,
595,34,0.0,,
283,34,7.0,,
595,34,7.0,,
283,34,0.0,,
595,34,0.0,,
283,34,0.0,,
595,34,0.0,,
283,34,0.0,,
595,34,0.0,,
283,34,3.0,,
595,34,3.0,,
283,34,0.0,,
595,34,0.0,,
283,34,0.0,,
595,34,0.0,,
283,34,0.0,,
595,34,0.0,,
283,34,0.0,,
595,34,0.0,,
40,34,0.0,,
52,34,0.0,,
107,34,0.0,,
110,34,0.0,,
160,34,0.0,,
217,34,0.0,,
305,34,0.0,,
373,34,0.0,,
593,34,0.0,,
40,34,0.0,,
52,34,0.0,,
107,34,0.0,,
110,34,0.0,,
160,34,0.0,,
217,34,0.0,,
305,34,0.0,,
373,34,0.0,,
593,34,0.0,,
40,34,0.0,,
52,34,0.0,,
107,34,0.0,,
110,34,0.0,,
160,34,0.0,,
217,34,0.0,,
305,34,0.0,,
373,34,0.0,,
593,34,0.0,,
40,34,0.0,,
52,34,0.0,,
107,34,0.0,,
110,34,0.0,,
160,34,0.0,,
217,34,0.0,,
305,34,0.0,,
373,34,0.0,,
593,34,0.0,,
40,34,0.0,,
52,34,0.0,,
107,34,0.0,,
110,34,0.0,,
160,34,0.0,,
217,34,0.0,,
305,34,0.0,,
373,34,0.0,,
593,34,0.0,,
213,34,0.0,,
359,34,0.0,,
513,34,0.0,,
359,34,0.0,,
513,34,0.0,,
359,34,0.0,,
513,34,0.0,,
359,34,0.0,,
513,34,0.0,,
359,34,0.0,,
513,34,0.0,,
359,34,0.0,,
513,34,0.0,,
359,34,0.0,,
513,34,0.0,,
359,34,0.0,,
513,34,0.0,,
359,34,0.0,,
513,34,0.0,,
359,34,0.0,,
513,34,0.0,,
359,34,0.0,,
513,34,0.0,,
359,34,0.0,,
513,34,0.0,,
359,34,0.0,,
513,34,0.0,,
359,34,0.0,,
513,34,0.0,,
359,34,20.0,,
513,34,20.0,,
359,34,0.0,,
513,34,0.0,,
359,34,0.0,,
513,34,0.0,,
359,34,0.0,,
513,34,0.0,,
359,34,0.0,,
513,34,0.0,,
359,34,0.0,,
513,34,0.0,,
359,34,0.0,,
513,34,0.0,,
359,34,0.0,,
513,34,0.0,,
359,34,0.0,,
513,34,0.0,,
359,34,0.0,,
513,34,0.0,,
359,34,0.0,,
513,34,0.0,,
359,34,0.0,,
513,34,0.0,,
359,34,0.0,,
513,34,0.0,,
359,34,0.0,,
513,34,0.0,,
359,34,0.0,,
513,34,0.0,,
359,34,0.0,,
513,34,0.0,,
359,34,0.0,,
513,34,0.0,,
359,34,0.0,,
513,34,0.0,,
359,34,0.0,,
513,34,0.0,,
359,34,0.0,,
513,34,0.0,,
359,34,0.0,,
513,34,0.0,,
359,34,0.0,,
513,34,0.0,,
359,34,0.0,,
513,34,0.0,,
359,34,0.0,,
513,34,0.0,,
359,34,0.0,,
513,34,0.0,,
359,34,0.0,,
513,34,0.0,,
359,34,0.0,,
513,34,0.0,,
359,34,0.0,,
513,34,0.0,,
359,34,0.0,,
513,34,0.0,,
359,34,0.0,,
513,34,0.0,,
359,34,0.0,,
513,34,0.0,,
359,34,0.0,,
513,34,0.0,,
359,34,0.0,,
513,34,0.0,,
359,34,0.0,,
513,34,0.0,,
359,34,0.0,,
513,34,0.0,,
359,34,0.0,,
513,34,0.0,,
359,34,0.0,,
513,34,0.0,,
359,34,0.0,,
513,34,0.0,,
359,34,0.0,,
513,34,0.0,,
359,34,0.0,,
513,34,0.0,,
359,34,0.0,,
513,34,0.0,,
359,34,0.0,,
513,34,0.0,,
359,34,0.0,,
513,34,0.0,,
359,34,0.0,,
513,34,0.0,,
359,34,0.0,,
513,34,0.0,,
359,34,0.0,,
513,34,0.0,,
359,34,0.0,,
513,34,0.0,,
359,34,0.0,,
513,34,0.0,,
359,34,0.0,,
513,34,0.0,,
359,34,0.0,,
513,34,0.0,,
359,34,0.0,,
513,34,0.0,,
359,34,0.0,,
513,34,0.0,,
359,34,0.0,,
513,34,0.0,,
359,34,0.0,,
513,34,0.0,,
359,34,0.0,,
513,34,0.0,,
359,34,0.0,,
513,34,0.0,,
359,34,0.0,,
513,34,0.0,,
359,34,0.0,,
513,34,0.0,,
359,34,0.0,,
513,34,0.0,,
359,34,0.0,,
513,34,0.0,,
359,34,0.0,,
513,34,0.0,,
359,34,0.0,,
513,34,0.0,,
359,34,0.0,,
513,34,0.0,,
359,34,0.0,,
513,34,0.0,,
359,34,0.0,,
513,34,0.0,,
359,34,0.0,,
513,34,0.0,,
359,34,0.0,,
513,34,0.0,,
359,34,0.0,,
513,34,0.0,,
359,34,0.0,,
513,34,0.0,,
359,34,0.0,,
513,34,0.0,,
359,34,0.0,,
513,34,0.0,,
359,34,0.0,,
513,34,0.0,,
359,34,0.0,,
513,34,0.0,,
359,34,0.0,,
513,34,0.0,,
359,34,0.0,,
513,34,0.0,,
359,34,0.0,,
513,34,0.0,,
359,34,0.0,,
513,34,0.0,,
359,34,0.0,,
513,34,0.0,,
359,34,0.0,,
513,34,0.0,,
359,34,0.0,,
513,34,0.0,,
359,34,0.0,,
513,34,0.0,,
359,34,0.0,,
513,34,0.0,,
359,34,0.0,,
513,34,0.0,,
359,34,0.0,,
513,34,0.0,,
359,34,0.0,,
513,34,0.0,,
359,34,0.0,,
513,34,0.0,,
359,34,0.0,,
513,34,0.0,,
359,34,0.0,,
513,34,0.0,,
359,34,0.0,,
513,34,0.0,,
359,34,0.0,,
513,34,0.0,,
359,34,0.0,,
513,34,0.0,,
359,34,0.0,,
513,34,0.0,,
359,34,0.0,,
513,34,0.0,,
359,34,0.0,,
513,34,0.0,,
359,34,0.0,,
513,34,0.0,,
359,34,9.0,,
513,34,9.0,,
359,34,0.0,,
513,34,0.0,,
359,34,0.0,,
513,34,0.0,,
359,34,0.0,,
513,34,0.0,,
359,34,0.0,,
513,34,0.0,,
359,34,50.0,,
513,34,50.0,,
359,34,0.0,,
513,34,0.0,,
359,34,0.0,,
513,34,0.0,,
359,34,0.0,,
513,34,0.0,,
359,34,0.0,,
513,34,0.0,,
359,34,0.0,,
513,34,0.0,,
359,34,0.0,,
513,34,0.0,,
359,34,0.0,,
513,34,0.0,,
359,34,0.0,,
513,34,0.0,,
359,34,0.0,,
513,34,0.0,,
359,34,0.0,,
513,34,0.0,,
359,34,0.0,,
513,34,0.0,,
359,34,0.0,,
513,34,0.0,,
359,34,0.0,,
513,34,0.0,,
359,34,0.0,,
513,34,0.0,,
359,34,0.0,,
513,34,0.0,,
359,34,0.0,,
513,34,0.0,,
359,34,0.0,,
513,34,0.0,,
359,34,0.0,,
513,34,0.0,,
359,34,0.0,,
513,34,0.0,,
359,34,0.0,,
513,34,0.0,,
359,34,0.0,,
513,34,0.0,,
359,34,0.0,,
513,34,0.0,,
359,34,0.0,,
513,34,0.0,,
359,34,0.0,,
513,34,0.0,,
359,34,0.0,,
513,34,0.0,,
359,34,0.0,,
513,34,0.0,,
359,34,0.0,,
513,34,0.0,,
359,34,0.0,,
513,34,0.0,,
359,34,0.0,,
513,34,0.0,,
359,34,0.0,,
513,34,0.0,,
359,34,0.0,,
513,34,0.0,,
359,34,0.0,,
513,34,0.0,,
359,34,0.0,,
513,34,0.0,,
359,34,0.0,,
513,34,0.0,,
359,34,0.0,,
513,34,0.0,,
359,34,0.0,,
513,34,0.0,,
359,34,0.0,,
513,34,0.0,,
359,34,0.0,,
513,34,0.0,,
359,34,0.0,,
513,34,0.0,,
359,34,0.0,,
513,34,0.0,,
359,34,0.0,,
513,34,0.0,,
359,34,0.0,,
513,34,0.0,,
359,34,0.0,,
513,34,0.0,,
359,34,0.0,,
513,34,0.0,,
359,34,0.0,,
513,34,0.0,,
359,34,0.0,,
513,34,0.0,,
359,34,0.0,,
513,34,0.0,,
359,34,0.0,,
513,34,0.0,,
359,34,0.0,,
513,34,0.0,,
359,34,0.0,,
513,34,0.0,,
359,34,0.0,,
513,34,0.0,,
359,34,0.0,,
513,34,0.0,,
359,34,0.0,,
513,34,0.0,,
359,34,0.0,,
513,34,0.0,,
359,34,0.0,,
513,34,0.0,,
359,34,0.0,,
513,34,0.0,,
359,34,0.0,,
513,34,0.0,,
359,34,0.0,,
513,34,0.0,,
359,34,0.0,,
513,34,0.0,,
359,34,0.0,,
513,34,0.0,,
359,34,0.0,,
513,34,0.0,,
359,34,0.0,,
513,34,0.0,,
359,34,0.0,,
513,34,0.0,,
359,34,0.0,,
513,34,0.0,,
359,34,0.0,,
513,34,0.0,,
359,34,0.0,,
513,34,0.0,,
359,34,0.0,,
513,34,0.0,,
359,34,0.0,,
513,34,0.0,,
359,34,0.0,,
513,34,0.0,,
359,34,0.0,,
513,34,0.0,,
359,34,0.0,,
513,34,0.0,,
359,34,0.0,,
513,34,0.0,,
359,34,0.0,,
513,34,0.0,,
359,34,0.0,,
513,34,0.0,,
359,34,0.0,,
513,34,0.0,,
359,34,0.0,,
513,34,0.0,,
359,34,0.0,,
513,34,0.0,,
359,34,0.0,,
513,34,0.0,,
359,34,0.0,,
513,34,0.0,,
359,34,0.0,,
513,34,0.0,,
359,34,0.0,,
513,34,0.0,,
359,34,0.0,,
513,34,0.0,,
359,34,0.0,,
513,34,0.0,,
359,34,0.0,,
513,34,0.0,,
359,34,0.0,,
513,34,0.0,,
359,34,0.0,,
513,34,0.0,,
359,34,0.0,,
513,34,0.0,,
359,34,0.0,,
513,34,0.0,,
359,34,0.0,,
513,34,0.0,,
359,34,0.0,,
513,34,0.0,,
359,34,0.0,,
513,34,0.0,,
359,34,0.0,,
513,34,0.0,,
359,34,0.0,,
513,34,0.0,,
359,34,0.0,,
513,34,0.0,,
359,34,0.0,,
513,34,0.0,,
359,34,0.0,,
513,34,0.0,,
359,34,0.0,,
513,34,0.0,,
359,34,0.0,,
513,34,0.0,,
359,34,0.0,,
513,34,0.0,,
359,34,0.0,,
513,34,0.0,,
359,34,0.0,,
513,34,0.0,,
359,34,0.0,,
513,34,0.0,,
359,34,0.0,,
513,34,0.0,,
359,34,51.0,,
513,34,51.0,,
359,34,0.0,,
513,34,0.0,,
359,34,0.0,,
513,34,0.0,,
359,34,0.0,,
513,34,0.0,,
359,34,10.0,,
513,34,10.0,,
359,34,0.0,,
513,34,0.0,,
359,34,0.0,,
513,34,0.0,,
359,34,0.0,,
513,34,0.0,,
359,34,0.0,,
513,34,0.0,,
359,34,0.0,,
513,34,0.0,,
359,34,0.0,,
513,34,0.0,,
359,34,0.0,,
513,34,0.0,,
359,34,0.0,,
513,34,0.0,,
359,34,0.0,,
513,34,0.0,,
359,34,0.0,,
513,34,0.0,,
359,34,3.0,,
513,34,3.0,,
359,34,0.0,,
513,34,0.0,,
359,34,0.0,,
513,34,0.0,,
359,34,3.0,,
513,34,3.0,,
359,34,10.0,,
513,34,10.0,,
359,34,0.0,,
513,34,0.0,,
359,34,0.0,,
513,34,0.0,,
359,34,0.0,,
513,34,0.0,,
359,34,0.0,,
513,34,0.0,,
359,34,0.0,,
513,34,0.0,,
359,34,0.0,,
513,34,0.0,,
359,34,0.0,,
513,34,0.0,,
359,34,0.0,,
513,34,0.0,,
359,34,0.0,,
513,34,0.0,,
359,34,0.0,,
513,34,0.0,,
359,34,0.0,,
513,34,0.0,,
359,34,0.0,,
513,34,0.0,,
359,34,0.0,,
513,34,0.0,,
359,34,0.0,,
513,34,0.0,,
359,34,0.0,,
513,34,0.0,,
359,34,0.0,,
513,34,0.0,,
359,34,0.0,,
513,34,0.0,,
359,34,0.0,,
513,34,0.0,,
359,34,0.0,,
513,34,0.0,,
359,34,0.0,,
513,34,0.0,,
359,34,0.0,,
513,34,0.0,,
359,34,0.0,,
513,34,0.0,,
359,34,0.0,,
513,34,0.0,,
359,34,0.0,,
513,34,0.0,,
359,34,21.0,,
513,34,21.0,,
359,34,0.0,,
513,34,0.0,,
359,34,0.0,,
513,34,0.0,,
359,34,0.0,,
513,34,0.0,,
359,34,0.0,,
513,34,0.0,,
359,34,0.0,,
513,34,0.0,,
359,34,0.0,,
513,34,0.0,,
359,34,0.0,,
513,34,0.0,,
359,34,3.0,,
513,34,3.0,,
359,34,0.0,,
513,34,0.0,,
359,34,0.0,,
513,34,0.0,,
359,34,0.0,,
513,34,0.0,,
359,34,0.0,,
513,34,0.0,,
359,34,0.0,,
513,34,0.0,,
359,34,0.0,,
513,34,0.0,,
359,34,0.0,,
513,34,0.0,,
359,34,0.0,,
513,34,0.0,,
359,34,0.0,,
513,34,0.0,,
359,34,0.0,,
513,34,0.0,,
359,34,0.0,,
513,34,0.0,,
359,34,0.0,,
513,34,0.0,,
359,34,0.0,,
513,34,0.0,,
359,34,0.0,,
513,34,0.0,,
359,34,0.0,,
513,34,0.0,,
359,34,0.0,,
513,34,0.0,,
359,34,0.0,,
513,34,0.0,,
359,34,0.0,,
513,34,0.0,,
359,34,0.0,,
513,34,0.0,,
359,34,0.0,,
513,34,0.0,,
359,34,0.0,,
513,34,0.0,,
359,34,0.0,,
513,34,0.0,,
359,34,0.0,,
513,34,0.0,,
359,34,0.0,,
513,34,0.0,,
359,34,0.0,,
513,34,0.0,,
359,34,0.0,,
513,34,0.0,,
359,34,0.0,,
513,34,0.0,,
359,34,0.0,,
513,34,0.0,,
359,34,0.0,,
513,34,0.0,,
359,34,0.0,,
513,34,0.0,,
327,34,0.0,,
328,34,0.0,,
329,34,0.0,,
327,34,0.0,,
328,34,0.0,,
329,34,0.0,,
327,34,0.0,,
328,34,0.0,,
329,34,0.0,,
327,34,0.0,,
328,34,0.0,,
329,34,0.0,,
327,34,0.0,,
328,34,0.0,,
329,34,0.0,,
327,34,0.0,,
328,34,0.0,,
329,34,0.0,,
327,34,0.0,,
328,34,0.0,,
329,34,0.0,,
327,34,0.0,,
328,34,0.0,,
329,34,0.0,,
327,34,0.0,,
328,34,0.0,,
329,34,0.0,,
327,34,0.0,,
328,34,0.0,,
329,34,0.0,,
327,34,0.0,,
328,34,0.0,,
329,34,0.0,,
158,34,0.0,,
412,34,0.0,,
158,34,0.0,,
412,34,0.0,,
158,34,0.0,,
412,34,0.0,,
158,34,0.0,,
412,34,0.0,,
158,34,0.0,,
412,34,0.0,,
158,34,0.0,,
412,34,0.0,,
158,34,0.0,,
412,34,0.0,,
158,34,0.0,,
412,34,0.0,,
158,34,0.0,,
412,34,0.0,,
158,34,0.0,,
412,34,0.0,,
158,34,0.0,,
412,34,0.0,,
158,34,0.0,,
412,34,0.0,,
158,34,0.0,,
412,34,0.0,,
158,34,0.0,,
412,34,0.0,,
158,34,0.0,,
412,34,0.0,,
15,34,517.0,,
72,34,517.0,,
75,34,517.0,,
106,34,517.0,,
151,34,517.0,,
208,34,517.0,,
261,34,517.0,,
321,34,517.0,,
499,34,517.0,,
451,34,0.0,,
147,34,0.0,,
147,34,0.0,,
147,34,0.0,,
147,34,0.0,,
147,34,0.0,,
41,34,0.0,,
73,34,0.0,,
238,34,0.0,,
326,34,0.0,,
397,34,0.0,,
491,34,0.0,,
77,34,0.0,,
247,34,0.0,,
334,34,0.0,,
415,34,0.0,,
417,34,0.0,,
496,34,0.0,,
77,34,0.0,,
247,34,0.0,,
334,34,0.0,,
415,34,0.0,,
417,34,0.0,,
496,34,0.0,,
77,34,0.0,,
247,34,0.0,,
334,34,0.0,,
415,34,0.0,,
417,34,0.0,,
496,34,0.0,,
77,34,0.0,,
247,34,0.0,,
334,34,0.0,,
415,34,0.0,,
417,34,0.0,,
496,34,0.0,,
77,34,0.0,,
247,34,0.0,,
334,34,0.0,,
415,34,0.0,,
417,34,0.0,,
496,34,0.0,,
77,34,0.0,,
247,34,0.0,,
334,34,0.0,,
415,34,0.0,,
417,34,0.0,,
496,34,0.0,,
77,34,0.0,,
247,34,0.0,,
334,34,0.0,,
415,34,0.0,,
417,34,0.0,,
496,34,0.0,,
77,34,0.0,,
247,34,0.0,,
334,34,0.0,,
415,34,0.0,,
417,34,0.0,,
496,34,0.0,,
405,34,0.0,,
405,34,0.0,,
405,34,0.0,,
405,34,0.0,,
405,34,0.0,,
405,34,0.0,,
109,34,0.0,,
124,34,0.0,,
152,34,0.0,,
296,34,0.0,,
342,34,0.0,,
350,34,0.0,,
389,34,0.0,,
506,34,0.0,,
109,34,0.0,,
124,34,0.0,,
152,34,0.0,,
296,34,0.0,,
342,34,0.0,,
350,34,0.0,,
389,34,0.0,,
506,34,0.0,,
109,34,0.0,,
124,34,0.0,,
152,34,0.0,,
296,34,0.0,,
342,34,0.0,,
350,34,0.0,,
389,34,0.0,,
506,34,0.0,,
109,34,0.0,,
124,34,0.0,,
152,34,0.0,,
296,34,0.0,,
342,34,0.0,,
350,34,0.0,,
389,34,0.0,,
506,34,0.0,,
522,34,7.0,,
522,34,0.0,,
522,34,0.0,,
522,34,0.0,,
347,34,0.0,,
347,34,0.0,,
347,34,0.0,,
347,34,0.0,,
347,34,0.0,,
347,34,0.0,,
347,34,0.0,,
347,34,0.0,,
347,34,0.0,,
543,34,0.0,,
543,34,0.0,,
543,34,0.0,,
543,34,0.0,,
543,34,0.0,,
543,34,0.0,,
543,34,0.0,,
543,34,0.0,,
543,34,0.0,,
543,34,0.0,,
543,34,0.0,,
543,34,0.0,,
543,34,0.0,,
543,34,0.0,,
543,34,2.0,,
543,34,7.0,,
543,34,0.0,,
543,34,10.0,,
543,34,10.0,,
543,34,0.0,,
543,34,0.0,,
543,34,0.0,,
543,34,0.0,,
543,34,0.0,,
543,34,0.0,,
543,34,0.0,,
543,34,6.0,,
543,34,0.0,,
543,34,0.0,,
543,34,1.0,,
543,34,0.0,,
543,34,0.0,,
543,34,0.0,,
543,34,0.0,,
543,34,3.0,,
31,34,0.0,,
267,34,0.0,,
395,34,0.0,,
398,34,0.0,,
435,34,0.0,,
473,34,0.0,,
554,34,0.0,,
31,34,0.0,,
267,34,0.0,,
395,34,0.0,,
398,34,0.0,,
435,34,0.0,,
473,34,0.0,,
554,34,0.0,,
31,34,0.0,,
267,34,0.0,,
395,34,0.0,,
398,34,0.0,,
435,34,0.0,,
473,34,0.0,,
554,34,0.0,,
31,34,0.0,,
267,34,0.0,,
395,34,0.0,,
398,34,0.0,,
435,34,0.0,,
473,34,0.0,,
554,34,0.0,,
74,34,0.0,,
74,34,0.0,,
74,34,4.0,,
74,34,0.0,,
74,34,0.0,,
438,34,0.0,,
438,34,0.0,,
438,34,0.0,,
438,34,0.0,,
438,34,0.0,,
60,34,0.0,,
61,34,0.0,,
159,34,0.0,,
290,34,0.0,,
379,34,0.0,,
489,34,0.0,,
588,34,0.0,,
60,34,0.0,,
61,34,0.0,,
159,34,0.0,,
290,34,0.0,,
379,34,0.0,,
489,34,0.0,,
588,34,0.0,,
60,34,0.0,,
61,34,0.0,,
159,34,0.0,,
290,34,0.0,,
379,34,0.0,,
489,34,0.0,,
588,34,0.0,,
60,34,0.0,,
61,34,0.0,,
159,34,0.0,,
290,34,0.0,,
379,34,0.0,,
489,34,0.0,,
588,34,0.0,,
60,34,0.0,,
61,34,0.0,,
159,34,0.0,,
290,34,0.0,,
379,34,0.0,,
489,34,0.0,,
588,34,0.0,,
60,34,1.0,,
61,34,1.0,,
159,34,1.0,,
290,34,1.0,,
379,34,1.0,,
489,34,1.0,,
588,34,1.0,,
60,34,0.0,,
61,34,0.0,,
159,34,0.0,,
290,34,0.0,,
379,34,0.0,,
489,34,0.0,,
588,34,0.0,,
60,34,3.0,,
61,34,3.0,,
159,34,3.0,,
290,34,3.0,,
379,34,3.0,,
489,34,3.0,,
588,34,3.0,,
60,34,3.0,,
61,34,3.0,,
159,34,3.0,,
290,34,3.0,,
379,34,3.0,,
489,34,3.0,,
588,34,3.0,,
60,34,3.0,,
61,34,3.0,,
159,34,3.0,,
290,34,3.0,,
379,34,3.0,,
489,34,3.0,,
588,34,3.0,,
60,34,0.0,,
61,34,0.0,,
159,34,0.0,,
290,34,0.0,,
379,34,0.0,,
489,34,0.0,,
588,34,0.0,,
60,34,0.0,,
61,34,0.0,,
159,34,0.0,,
290,34,0.0,,
379,34,0.0,,
489,34,0.0,,
588,34,0.0,,
60,34,0.0,,
61,34,0.0,,
159,34,0.0,,
290,34,0.0,,
379,34,0.0,,
489,34,0.0,,
588,34,0.0,,
60,34,0.0,,
61,34,0.0,,
159,34,0.0,,
290,34,0.0,,
379,34,0.0,,
489,34,0.0,,
588,34,0.0,,
60,34,8.0,,
61,34,8.0,,
159,34,8.0,,
290,34,8.0,,
379,34,8.0,,
489,34,8.0,,
588,34,8.0,,
459,34,1.0,,
459,34,1.0,,
459,34,0.0,,
459,34,0.0,,
459,34,0.0,,
459,34,0.0,,
459,34,0.0,,
120,34,0.0,,
120,34,0.0,,
120,34,0.0,,
27,34,0.0,,
501,34,0.0,,
501,34,0.0,,
501,34,0.0,,
